t[s],Z,vz,vzd
0.10375000000000001,0.1603354512586563,0.09689360013101907,4.852880913388584
0.105,0.16047553457728686,0.1029672040571796,4.852314208140187
0.10625,0.16062318555579358,0.10903285057414346,4.855598783160448
0.1075,0.16077841571602383,0.11509457280380422,4.861381571748477
0.10875,0.16094124127331255,0.12115800293125296,4.8676551256382465
0.11,0.16111167844299476,0.1272287731415808,4.872411996563726
0.11125,0.16128973976937808,0.13331084271690508,4.874150754395181
0.1125,0.16147542311266105,0.13940147932744812,4.873394041548066
0.11375,0.16166872266201485,0.1454962777404586,4.871170518574127
0.115,0.1618696326066107,0.15159083272318508,4.868508846025115
0.11625,0.1620781477507508,0.1576815962745423,4.866221086692491
0.11750000000000001,0.16229426535926164,0.16376844932010962,4.864252912326562
0.11875000000000001,0.16251798331210054,0.1698521300171324,4.862333396917347
0.12,0.16274929948922498,0.17593337652285615,4.860191614454863
0.12125,0.1629882112568456,0.18201270121895086,4.857615065482048
0.1225,0.16323471392618552,0.18808971338478442,4.854624956753503
0.12375,0.16348880229472126,0.19416379652414922,4.8513009215767475
0.125,0.16375047115992916,0.20023433414083772,4.847722593259299
0.12625,0.16401971513734948,0.20630077610077877,4.843953474530939
0.1275,0.16429652811477777,0.2123628377184472,4.839992545810499
0.12875,0.16458090379807355,0.21842030067045431,4.8358226569390705
0.13,0.16487283589309626,0.22447294663341136,4.831426657757746
0.13125,0.16517231785230874,0.23052054299184946,4.826792274405922
0.1325,0.1654793421145877,0.23656279996197913,4.821926738216216
0.13375,0.1657939008654132,0.24259941346793068,4.816842156819547
0.135,0.16611598629026542,0.2486300794338345,4.811550637846835
0.13625,0.1664455903716767,0.25465450387359034,4.8060614819262835
0.1375,0.16678270428038858,0.26067243316017574,4.800372761675209
0.13875,0.16712731898419492,0.26668362375633753,4.794479742708218
0.14,0.16747942545088956,0.2726878321248229,4.788377690639912
0.14125000000000001,0.1678390144255919,0.2786848107830321,4.782067843778593
0.14250000000000002,0.16820607576272348,0.28467429646697945,4.775575331207378
0.14375000000000002,0.1685805990940316,0.29065602196733253,4.768931254703081
0.145,0.16896257405126333,0.2966297200747591,4.762166716042522
0.14625,0.16935199017308233,0.30259514949809835,4.755291652180166
0.1475,0.16974883662581786,0.30855217261887496,4.748231340781077
0.14875,0.17015310248271548,0.31450067773678514,4.740889894687971
0.15,0.17056477681702095,0.32044055315152503,4.73317142674356
0.15125,0.17098384820936613,0.32637160725675546,4.725062552415161
0.1525,0.1714103032699278,0.3322933288219954,4.7168798976684965
0.15375,0.17184412811626912,0.33820512671072894,4.709022591093892
0.155,0.17228530886595314,0.3441064097864396,4.70188976128167
0.15625,0.1727338328069664,0.349996919520054,4.695637315463201
0.1575,0.17318969190898917,0.3558777278122701,4.689448275434027
0.15875,0.17365287931212528,0.36175023917122845,4.682262441630737
0.16,0.1741233881564785,0.3676158581050695,4.673019614489917
0.16125,0.1746012083350739,0.37347510562150904,4.66106384267226
0.1625,0.17508631675262198,0.3793249687265629,4.6473561677348805
0.16375,0.17557868706675436,0.385161550925822,4.63326187945899
0.165,0.17607829293510288,0.3909809557248772,4.620146267625807
0.16625,0.17658511045693304,0.3967804243718236,4.6090148990475175
0.1675,0.17709912549804585,0.4025617490847729,4.599434448660199
0.16875,0.17762032636587607,0.4083278598243408,4.590611868430896
0.17,0.1781487013678586,0.4140816865511433,4.581754110326656
0.17125,0.17868423794869231,0.4198254983518515,4.572235764653875
0.17250000000000001,0.17922692010213265,0.42555892081735774,4.562101975076339
0.17375000000000002,0.17977673095919916,0.4312809186646098,4.551565523597186
0.17500000000000002,0.18033365365091136,0.4369904566105553,4.540839192219551
0.17625,0.18089767133214532,0.4426866766906109,4.530092099925525
0.1775,0.18146876725320296,0.44836943021406955,4.519318713613031
0.17875,0.18204692468824257,0.45403874580869275,4.508469837158943
0.18,0.18263212691142255,0.4596946521022423,4.497496274440138
0.18125,0.1832243570157736,0.465337136725657,4.486360296059046
0.1825,0.18382359736981588,0.4709660233225835,4.475070039520317
0.18375,0.1844298301609418,0.47658109453984565,4.463645109054153
0.185,0.18504303757654392,0.4821821330242672,4.452105108890756
0.18625,0.1856632017045715,0.4877689377595692,4.4404665969877755
0.1875,0.1862903042352012,0.4933413730770615,4.428733946212648
0.18875,0.18692432675916662,0.49889931964495104,4.416908483160253
0.19,0.18756525086720116,0.5044426581314451,4.404991534425477
0.19125,0.18821305805612268,0.5099712703102361,4.392985298130086
0.1925,0.188867729447086,0.5154850423769597,4.380895458503398
0.19375,0.1895292460673302,0.520983861632736,4.368728571301617
0.195,0.19019758894409453,0.5264676153786861,4.356491192280949
0.19625,0.19087273903801794,0.5319361963790639,4.344189227084659
0.1975,0.19155467704333923,0.5373895192506547,4.331825980904262
0.19875,0.1922433835876971,0.5428275040733773,4.319404108818337
0.2,0.19293883929873032,0.5482500709271506,4.30692626590546
0.20125,0.19364102474854025,0.5536571421044565,4.2943966033937215
0.2025,0.19434992028707945,0.559048648748031,4.281825257109262
0.20375000000000001,0.19506550620876303,0.5644245242131735,4.269223859027735
0.20500000000000002,0.19578776280800628,0.5697847018551834,4.256604041124795
0.20625000000000002,0.19651667037215367,0.5751291247226779,4.243972693828683
0.20750000000000002,0.19725220916026714,0.5804577746375448,4.231317741377987
0.20875,0.19799435942433796,0.5857706431149894,4.218622366463886
0.21,0.19874310141635732,0.5910677216702177,4.205869751777556
0.21125,0.19949841531117363,0.5963489878039967,4.193051419804794
0.2125,0.20026028097506385,0.601614362959341,4.180192252209885
0.21375,0.20102867819716208,0.6068637545648264,4.16732547045174
0.215,0.20180358676660248,0.6120970700490292,4.15448429598926
0.21625,0.20258498653379914,0.6173142445250944,4.14169254751715
0.2175,0.20337285759428608,0.6225153238444421,4.128936432673285
0.21875,0.20416718010487742,0.6277003815430617,4.116192756331341
0.22,0.2049679342223872,0.6328694911569421,4.103438323364987
0.22125,0.20577510006826305,0.638022706892783,4.0906587011937106
0.2225,0.2065886576224867,0.6431600056401249,4.077874507420262
0.22375,0.20740858682967353,0.6482813449592191,4.065115122193198
0.225,0.2082348676344388,0.6533866824103165,4.0524099256610855
0.22625,0.20906748006844875,0.6584760000371425,4.039779884824216
0.2275,0.2099064045115733,0.6635493778173187,4.027212314089815
0.22875,0.2107516214307332,0.6686069202119419,4.014686114716839
0.23,0.2116031112928493,0.6736487316821079,4.002180187964246
0.23125,0.2124608545639818,0.678674899106613,3.9896795788417347
0.2325,0.21332483170674857,0.6836854390350537,3.9771939073619715
0.23375,0.21419502318290687,0.6886803504347262,3.9647389372883635
0.23500000000000001,0.215071409454214,0.693659632272927,3.952330432384319
0.23625000000000002,0.21595397104724898,0.6986232966534307,3.9399812109899686
0.23750000000000002,0.21684268874787815,0.7035714082259237,3.927692309752333
0.23875000000000002,0.2177375434067897,0.7085040447765709,3.915461819895155
0.24,0.2186385158746716,0.713421284091537,3.903287832642178
0.24125,0.21954558705908062,0.7183232023663375,3.891169271553015
0.2425,0.2204587380950476,0.7232098694338897,3.8791083895307583
0.24375,0.22137795017447198,0.7280813535364612,3.8671082718143714
0.245,0.22230320448925325,0.7329377229163202,3.855172003642817
0.24625,0.2232344823010145,0.7377790483867678,3.8433023864815152
0.2475,0.22417176515027382,0.7426054110452378,3.831501086701714
0.24875,0.22511503464727298,0.7474168945601976,3.8197694869011194
0.25,0.2260642724022538,0.7522135826001144,3.8081089696774377
0.25125000000000003,0.2270194601009426,0.7569955599856201,3.7965209209612905
0.2525,0.22798057973100383,0.7617629161460051,3.7850067400149716
0.25375000000000003,0.2289476133555866,0.7665157416627248,3.7735678294336883
0.255,0.22992054303784,0.7712541271172342,3.7622055918126516
0.25625,0.23089935092224168,0.7759781642598179,3.7509214046483286
0.2575,0.23188401947858425,0.7806879495160788,3.73971654504222
0.25875,0.23287453125798885,0.7853835804804483,3.728592264997087
0.26,0.2338708688115768,0.7900651547473592,3.717549816515689
0.26125,0.23487301477701455,0.7947327709545785,3.706590250156984
0.2625,0.2358809521381503,0.7993865319132183,3.6957138107047194
0.26375,0.23689466396537745,0.8040265414777252,3.6849205414988404
0.265,0.2379141333290895,0.8086529035025467,3.6742104858792928
0.26625,0.23893934338640577,0.8132657218782462,3.663584324963258
0.2675,0.23997027764134957,0.817865100639853,3.65304529097686
0.26875,0.24100691968467006,0.8224511438585126,3.642597253923462
0.27,0.2420492531071164,0.8270239556053707,3.6322440838064236
0.27125,0.2430972616022887,0.8315836431765774,3.621988192686106
0.2725,0.2441509292751911,0.8361303267683031,3.611826160850861
0.27375,0.24521024033367864,0.8406641298017221,3.6017531106460403
0.275,0.2462751789856064,0.8451851756980099,3.5917641644169933
0.27625,0.2473457295213568,0.8496935838136257,3.581855932655266
0.2775,0.24842187656142195,0.8541894572461705,3.5720309784371724
0.27875,0.24950360480882125,0.8586728950285292,3.5622933529852236
0.28,0.2505908989665743,0.8631439961935876,3.552647107521928
0.28125,0.251683743837108,0.8676028631502521,3.5430953632837783
0.28250000000000003,0.25278212462047955,0.8720496118115153,3.5336375215631954
0.28375,0.2538860266161533,0.8764843614663905,3.524272053666584
0.28500000000000003,0.25499543512359385,0.8809072314038913,3.5149974309003476
0.28625,0.25611033553530366,0.8853183396391192,3.5058122715832316
0.28750000000000003,0.2572307136159372,0.8897177990915296,3.496715782083346
0.28875,0.25835655522318657,0.8941057214066656,3.487707315781141
0.29,0.2594878462147441,0.8984822182300701,3.478786226057068
0.29125,0.2606245725386458,0.9028474006684378,3.469951858600775
0.2925,0.26176672050430244,0.9072013776730644,3.461203528338705
0.29375,0.26291427651146854,0.9115442576563983,3.4525405425064974
0.295,0.2640672269598986,0.9158761490308862,3.4439622083397943
0.29625,0.2652255583368043,0.9201971596316726,3.435467825023244
0.2975,0.266389257479226,0.924507394984689,3.4270566595375396
0.29875,0.2675583113116614,0.9288069600385644,3.41872797081238
0.3,0.2687327067586082,0.9330959597419268,3.410481017777468
0.30125,0.2699124308289335,0.9373744984258473,3.4023148141232653
0.3025,0.2710974708689818,0.9416426779511647,3.3942273925832858
0.30375,0.27228781430946725,0.9459005995611601,3.3862165406518034
0.305,0.2734834485811038,0.9501483644991146,3.378280045823093
0.30625,0.27468436118975625,0.9543860721645546,3.3704158559006583
0.3075,0.2758905399418917,0.9586138145819878,3.3626225599249224
0.30875,0.27710197271912806,0.9628316819321678,3.3548989072455364
0.31,0.27831864740308304,0.9670397643958474,3.347243647212153
0.31125,0.27954055194531413,0.9712381511115724,3.339655327255481
0.3125,0.280767674577137,0.975426927049057,3.332131687130464
0.31375000000000003,0.2820000035998071,0.9796061761358079,3.3246702646731
0.315,0.2832375273145797,0.9837759822993316,3.3172685977193908
0.31625000000000003,0.28448023408239076,0.9879364274153319,3.309924170265096
0.3175,0.28572811250289853,0.9920875851523012,3.3026342509450215
0.31875000000000003,0.28698115123544177,0.9962295271269291,3.2953960545537333
0.32,0.2882393389393592,1.000362324955905,3.288206795885799
0.32125,0.28950266432206534,1.0044860479349145,3.28106361494694
0.3225,0.2907711162832767,1.0086007560756276,3.2739633525875083
0.32375,0.29204468377078524,1.0127065070687107,3.2669027748690103
0.325,0.2933233557323834,1.0168033586048288,3.2598786478529536
0.32625,0.29460712115046384,1.0208913656797003,3.2528876544297844
0.3275,0.29589596914582295,1.024970572509251,3.2459261448057077
0.32875,0.2971898888738576,1.0290410206144585,3.238990386015866
0.33,0.2984888694899649,1.0331027515162998,3.232076645095404
0.33125,0.29979290016858856,1.0371558036249495,3.2251810376084222
0.3325,0.3011019701603597,1.041200202907369,3.2182990732348493
0.33375,0.30241606873495613,1.0452359722197155,3.211426110183574
0.335,0.3037351851620556,1.0492631344181471,3.204557506663484
0.33625,0.30505930871104187,1.053281708490663,3.1976885288446173
0.3375,0.3063884286501229,1.0572916979526283,3.190814074741621
0.33875,0.3077225342472124,1.061293102451249,3.183928950330292
0.34,0.30906161477022426,1.065285921633732,3.177027961586429
0.34125,0.31040565946513654,1.0692701508189304,3.170105719070902
0.3425,0.31175465749018433,1.073245768012288,3.1631560516848674
0.34375,0.31310859798166685,1.0772127468908936,3.1561725929145568
0.34500000000000003,0.3144674700758835,1.081171061131839,3.1491489762461984
0.34625,0.31583126286067054,1.085120679106786,3.1420786433834706
0.34750000000000003,0.31719996523001287,1.0890615479656889,3.1349542688998393
0.34875,0.3185735660294323,1.0929936095530721,3.127768335586218
0.35000000000000003,0.3199520541044509,1.096916805713463,3.1205133262335214
0.35125,0.3213354182208058,1.1008310720270462,3.113181682122452
0.3525,0.322723646825096,1.1047363190166473,3.105765678492864
0.35375,0.32411672828413607,1.1086324509407512,3.098257549074403
0.355,0.32551465096474,1.1125193720578421,3.090649527596714
0.35625,0.32691740312157835,1.1163969801545148,3.082933130520493
0.3575,0.328324972560745,1.1202651471297997,3.0750970052306457
0.35875,0.32973734697619017,1.124123738410837,3.0671290818431296
0.36,0.3311545140618638,1.1279726194247657,3.0590172904739035
0.36125,0.33257646134928076,1.13181164554049,3.050750726310984
0.3625,0.3340031757202148,1.1356406318939665,3.0423231448306267
0.36375,0.33543464389400474,1.1394593835629163,3.033729466581149
0.365,0.3368708525899891,1.1432677056250593,3.0249646121108658
0.36625,0.338311788343907,1.1470653989252433,3.016018657278815
0.3675,0.3397574369570989,1.150852247376822,3.0068622991869214
0.36875,0.34120778404730623,1.1546280306602756,2.9974613902478304
0.37,0.34266281523226955,1.1583925284560848,2.9877817828741904
0.37125,0.344122515803849,1.1621454919884011,2.977796694387698
0.3725,0.3455868697503793,1.1658865586560605,2.9675088017462574
0.37375,0.34705586073431405,1.1696153374015703,2.9569281468168245
0.375,0.3485294724181067,1.1733314371674377,2.9460647714663537
0.37625000000000003,0.35000768818017103,1.1770344752644024,2.9349208212772364
0.3775,0.3514904902627599,1.1807241024761332,2.9234668566936075
0.37875000000000003,0.3529778606240867,1.1843999779545333,2.9116655418750357
0.38,0.3544697812223642,1.1880617608515038,2.8994795409810923
0.38125000000000003,0.3559662335761997,1.1917090792057417,2.8868748602271554
0.3825,0.3574671974457755,1.195341436603119,2.8738308740518415
0.38375000000000004,0.35897265215166824,1.1989583055163042,2.860330298949573
0.385,0.360482577014454,1.202559158417963,2.8463558514147764
0.38625,0.36199695084308886,1.2061434533778446,2.8318881154078848
0.3875,0.3635157504000456,1.2097105908540227,2.8168991447533736
0.38875,0.36503895193617636,1.2132599569016518,2.801358860741728
0.39,0.36656653170233344,1.216790937575887,2.7852371846634334
0.39125,0.3680984653124203,1.2203028938662914,2.7685039939746456
0.3925,0.3696347258325459,1.2237950865000624,2.7511289907941943
0.39375,0.3711752856918704,1.227266751138805,2.7330818334065805
0.395,0.3727201173195541,1.230717123444125,2.7143321800963034
0.39625,0.3742691923813847,1.234145413792866,2.6948467871884585
0.3975,0.3758224794896601,1.2375507314228245,2.674580803170513
0.39875,0.3773799464933056,1.2409321602870333,2.6534864745705304
0.4,0.3789415612412467,1.2442887843385275,2.631516047916572
0.40125,0.3805072906200635,1.2476196477357784,2.6086240071635096
0.4025,0.3820770976669551,1.25092363545901,2.584773785973443
0.40375,0.38365094445677494,1.2541995926938831,2.559931055435284
0.405,0.385228793064377,1.25744636462606,2.5340614866379396
0.40625,0.3868106044592324,1.260662767833779,2.5071257936511655
0.40750000000000003,0.38839633518928307,1.2638475044655886,2.4790648624680847
0.40875,0.38998594069708803,1.2669992480626144,2.449814622062668
0.41000000000000003,0.39157937642520696,1.270116672165982,2.4193110014088828
0.41125,0.39317659644385394,1.2731983969242928,2.3874902133536082
0.41250000000000003,0.39477754933386333,1.276242828916051,2.3542896062353535
0.41375,0.3963821823037243,1.2792483213272359,2.3196468122655416
0.41500000000000004,0.39799044256192617,1.2822132273438274,2.283499463655589
0.41625,0.3996022756847472,1.285135848178648,2.245782239608821
0.4175,0.40121762071962275,1.2880142771518928,2.2064180072961608
0.41875,0.4028364150817773,1.2908465556106008,2.1653266808804337
0.42,0.4044585961864351,1.29363072490181,2.12242817452447
0.42125,0.40608409948291896,1.29636475963436,2.077641443717178
0.4225,0.40771285255694417,1.2990463674642936,2.030881609251811
0.42375,0.40934478102832456,1.3016731893094549,1.9820628332477015
0.425,0.4109798105168736,1.3042428660876886,1.931099277824188
0.42625,0.4126178643188454,1.3067529671852713,1.8779017929872701
0.4275,0.41425885643625526,1.3092007758622104,1.82236798028963
0.42875,0.41590269854755935,1.3115835038469479,1.7643921291706095
0.43,0.4175493023312132,1.3138983628679235,1.7038685290695603
0.43125,0.4191985767016525,1.316142476561443,1.6406892533715662
0.4325,0.42085041951723157,1.3183126161952696,1.5747375112446946
0.43375,0.42250472587228444,1.3204054649450314,1.5058942958027448
0.435,0.42416139086114496,1.322417705986356,1.4340406001595278
0.43625,0.4258203063182649,1.3243459233224653,1.3590560340850533
0.4375,0.4274813510385663,1.3261863042669537,1.2808146739741881
0.43875000000000003,0.4291444005570895,1.3279349369610105,1.1991892128779964
0.44,0.4308093304088741,1.3295879095458234,1.1140523438475576
0.44125000000000003,0.4324760123386322,1.3311412040734565,1.0252713338341322
0.4425,0.4341443029297638,1.3325903782394735,0.9326917453897843
0.44375000000000003,0.4358140549753411,1.3339308836503139,0.8361537149667599
0.445,0.4374851212684362,1.3351581719124161,0.7354973790173212
0.44625000000000004,0.4391573501456952,1.3362675614125925,0.6305727776444182
0.4475,0.4408305721180595,1.3372538376591452,0.5212695655538419
0.44875,0.44250461324004475,1.3381116529407493,0.40748730110207404
0.45,0.4441792995661666,1.3388356595460793,0.2891255426455963
0.45125,0.44585445227600734,1.3394204260624474,0.16606370590099373
0.4525,0.4475298730494181,1.339860186271712,0.038100636025180976
0.45375,0.44920535869131667,1.3401490902543691,-0.09498496446481705
0.455,0.4508807060066212,1.3402812880909134,-0.23341439305199874
0.45625,0.4525557060032437,1.3402507454472563,-0.3773884353564603
0.4575,0.454230126501073,1.3400506903309715,-0.5270258295468108
0.45875,0.45590372952299185,1.3396741663350469,-0.682424801928755
0.46,0.4575762770918835,1.3391142170524712,-0.843683578808025
0.46125,0.45924752502434857,1.338363804220994,-1.0109329567968988
0.4625,0.4609172043118599,1.337415562157405,-1.1844340137339804
0.46375,0.4625850397396082,1.3362620433232542,-1.364480397764417
0.465,0.46425075609278404,1.334895800180092,-1.5513657570333883
0.46625,0.46591407072676183,1.333309140482622,-1.7452959550821714
0.4675,0.46757467127765084,1.3314933931581634,-1.9461257170366009
0.46875,0.4692322379517441,1.329439642427188,-2.1536219834186077
0.47000000000000003,0.4708864509553349,1.327138972510168,-2.3675516947501576
0.47125,0.47253698403598177,1.3245826618439942,-2.588026359150541
0.47250000000000003,0.4741834851063071,1.3217627657312296,-2.816535755128529
0.47375,0.47582559562019844,1.3186715336908543,-3.0549142287902122
0.47500000000000003,0.4774629570315442,1.31530121524185,-3.3049961262417233
0.47625,0.47909519669238537,1.311642531280712,-3.5673833457902693
0.47750000000000004,0.480721885547377,1.3076800882139936,-3.837747994547573
0.47875,0.4823425804393273,1.3033969638257632,-4.1105297318264284
0.48,0.4839568382110445,1.298776235900088,-4.380168216939663
0.48125,0.4855642247715901,1.2938056158409568,-4.645875201301711
0.4825,0.4871643422950371,1.2884913495320398,-4.925950804733372
0.48375,0.48875680202171196,1.2828443164769268,-5.243467239157105
0.485,0.4903412151919406,1.2768753961792088,-5.62149671649531
0.48625,0.4919171059780359,1.2705762412891517,-6.063250056491089
0.4875,0.4934836502802558,1.2638615970437268,-6.492492510170032
0.48875,0.4950399369308448,1.2566269818265818,-6.813127936378443
0.49,0.4965850547620474,1.2487679140213643,-6.929060193962562
0.49125,0.4981184059388821,1.2402599921692543,-6.835197955875687
0.4925,0.4996406459574635,1.2313991354415668,-6.890469151499163
0.49375,0.5011527436466805,1.2225613431671492,-7.544806524321363
0.495,0.5026556678354216,1.2141226146748498,-9.248142817830576
0.49625,0.5041488259651262,1.2060840052488,-12.194212820857564
0.4975,0.5056253799274348,1.1969467939942686,-15.5519595036017
0.49875,0.5070769302265395,1.1848373159718069,-18.234127881605147
0.5,0.5084950773666315,1.167881906241968,-19.153462970409574
0.50125,0.5098743906940784,1.1451129457904745,-17.60318061181277
0.5025000000000001,0.5112213149239537,1.1191869993037271,-14.398379952634857
0.50375,0.512545263613506,1.093666677393305,-10.734630965952595
0.505,0.5138556503199854,1.0721145906707796,-7.8075036248418925
0.50625,0.5151598759009832,1.0570970413809686,-6.514917488437883
0.5075000000000001,0.5164572904154618,1.0471950983016602,-6.564190460111806
0.50875,0.5177452312227254,1.0399935218438896,-7.364990029293821
0.51,0.5190210356820788,1.0330770724186886,-8.326983685414088
0.51125,0.5202824881720229,1.0245224542079479,-8.978108522319749
0.5125,0.5215291611478468,1.0143741464769906,-9.319380051525679
0.51375,0.5227610740840355,1.0031685722619967,-9.470083388963689
0.515,0.5239782464550745,0.9914421545991496,-9.549503650565569
0.51625,0.5251806477333134,0.9796319122580973,-9.652077245065277
0.5175,0.5263680473825585,0.9677772469423609,-9.772845752405278
0.51875,0.5275401648644801,0.9558181560889293,-9.882002045330163
0.52,0.5286967196407485,0.9436946371347936,-9.949738996584507
0.52125,0.5298375053672713,0.9313715267915479,-9.953996460487112
0.5225,0.5309626124769046,0.9189130188692076,-9.903702217653576
0.52375,0.5320722055967422,0.9064081464523928,-9.815531030273691
0.525,0.5331664493538771,0.8939459426257261,-9.706157660537274
0.52625,0.5342455130914666,0.8816015448390809,-9.589785348250446
0.5275,0.5353095850169214,0.869394508003344,-9.470731243684638
0.52875,0.5363588580537154,0.8573304913946536,-9.350840974727598
0.53,0.5373935251253229,0.8454151542891521,-9.231960169267104
0.53125,0.538413776181167,0.8336526179400802,-9.116006745175572
0.5325,0.5394197892744667,0.8220408515090867,-9.005187780264105
0.5337500000000001,0.5404117394843899,0.8105762861349213,-8.901782642328465
0.535,0.5413898018901045,0.7992553529563371,-8.808070699164443
0.53625,0.5423541390993615,0.7880725836388909,-8.72591371339384
0.5375,0.5433048638342435,0.7770149119553696,-8.655503026942633
0.5387500000000001,0.5442420763454168,0.7660673722053664,-8.596612376562833
0.54,0.5451658768835469,0.7552149986884769,-8.549015499006464
0.54125,0.5460763541706459,0.7444430142568763,-8.512415910774955
0.5425,0.5469735508141088,0.7337373959730689,-8.4862362473674
0.5437500000000001,0.5478574978926775,0.7230843094521395,-8.469828924032317
