t[s],Z,vz,vzd
1.955,0.3868580801615424,1.4600447945052588,0.9687491069111331
1.96,0.39418252286916483,1.4648885415244854,0.7213273371188542
1.965,0.4015249987682248,1.4684951798119892,0.44958769818279265
1.97,0.40887871436832235,1.470743120019517,0.1484474935942277
1.975,0.4162361411648976,1.4714853593150525,-0.18833542751533372
1.98,0.42358885958544745,1.4705436841099744,-0.5667970466290342
1.985,0.43092740808997637,1.4677097009057802,-0.9932516221431307
1.99,0.4382411253145201,1.462743444908741,-1.4740296019520134
1.995,0.4455179918099284,1.455373299081661,-2.0126399338750947
2.0,0.45274454231815353,1.445310101645023,-2.6186419180508107
2.005,0.45990562678971053,1.4322168943114009,-3.2971618489714203
2.01,0.4669842822262892,1.4157310873157305,-4.056805129756975
2.015,0.4739615175456418,1.3954470638705203,-4.909421844909041
2.02,0.4808160173294297,1.3708999567575797,-5.8734885645203425
2.025,0.48752367990891515,1.3415325158970892,-7.068575714098909
2.03,0.49405462810435286,1.3061896390875396,-9.655563575235504
2.035,0.5003441872331612,1.2579118257616682,-19.801502742894037
2.04,0.5061387088031566,1.1589043139990725,-10.71123416887824
2.045,0.5116654495370082,1.1053481467703188,-10.185357135432335
2.05,0.5169375563556554,1.0544213637294326,-9.854140765323695
2.055,0.5219633096598031,1.005150660829538,-9.333121297747763
2.06,0.5267557349289228,0.958485053823953,-8.83119967014122
2.065,0.5313273801992016,0.914329054055742,-8.490423896091492
2.07,0.5356867648630298,0.8718769327656467,-8.345211216458413
2.075,0.5398375192372681,0.830150874847659,-8.36519097135285
2.08,0.5437791438289922,0.7883249183448072,-8.49778696176553
2.085,0.5475083237398851,0.7458359821785909,-8.693222442418957
2.09,0.5510201730844942,0.702369868921837,-8.914045600370294
2.095,0.5543091712853486,0.6577996401708857,-9.135872686463475
2.1,0.557369772666595,0.6121202762492903,-9.344691800979419
2.105,0.5601967567514639,0.5653968169737728,-9.533622149959715
2.11,0.5627854002821245,0.5177287061321286,-9.700256071078641
2.115,0.5651315374112644,0.4692274258279836,-9.844800680418334
2.12,0.5672315545242128,0.42000342258967766,-9.968888708641055
2.125,0.5690823494206996,0.37015897929734587,-10.074856804403911
2.13,0.5706812728986622,0.3197846955925368,-10.165320716684795
2.135,0.5720260633605426,0.26895809237607793,-10.242929077228771
2.14,0.5731147805975111,0.21774344739370044,-10.310221700601728
2.145,0.5739457422941182,0.16619233932142988,-10.36954847753867
2.15,0.5745174652810396,0.11434459738428276,-10.423023322748152
2.155,0.5748286126872196,0.062229481235989495,-10.472498110856431
2.16,0.5748779476430148,0.009866991159041313,-10.51954729444178
2.165,0.5746642939188878,-0.04273074482539485,-10.565457070752704
2.17,0.5741865037704823,-0.09555802968111943,-10.611214793243885
2.175,0.5734434332547913,-0.14861410313819776,-10.657495477929777
2.18,0.5724339253547612,-0.20190158000600872,-10.704643067099965
2.185,0.5711568013807369,-0.25542479480486346,-10.75264474331255
2.19,0.5696108612908989,-0.3091880179675946,-10.80109710804735
2.195,0.5677948937762267,-0.3631935029344264,-10.849163484344082
2.2,0.5657076971774214,-0.4174393197610629,-10.895521983932685
2.205,0.563348112532109,-0.47191692906246635,-10.9383043027356
2.21,0.560715070282438,-0.5266084499341983,-10.975025492809706
