time,x,y,xd,yd,zdd,h,q1,q2,q1d,q2d,tau1,tau2,Fx,Fy,Fz,basepos
10.774166666666133,-0.2985868257998294,0.13055440759779108,13.04627527448417,17.020574590694487,93.84504158047362,0.6458980755747714,-8.962742877652772,-1.5544683243657775,-44.41792529759908,-32.65478972573352,9.0,-9.0,0,0,0,0.7466725052676797
10.775166666666133,-0.28454791812750097,0.1471226385150516,14.542147778271206,15.940297461324974,98.3889069389349,0.6445356695789405,-9.006811932031516,-1.5894550828690301,-44.06905437874349,-34.98675850325264,9.0,-9.0,0,0,0,0.7461247221449695
10.776166666666132,-0.26904085204966427,0.16252040009360524,15.96700726489555,14.699451098952817,85.59459736036598,0.6432212035365822,-9.050613734960788,-1.6267195150197176,-43.801802929271595,-37.26443215068746,9.0,-9.0,0,0,0,0.7456741391935457
10.777166666666131,-0.25214751114280864,0.17658535097499217,17.301067906975547,13.297531267969662,65.58912363274601,0.6419928923041727,-9.094230539907754,-1.6662019358409481,-43.61680494696594,-39.48242082123049,9.0,-9.0,0,0,0,0.7453176949894015
10.77816666666613,-0.23397024613334746,0.18915592638342668,18.52335795616009,11.73643154353512,63.389699118272034,0.6407209669532101,-9.13774454380192,-1.7078391231694687,-43.51400389416702,-41.63718732852052,9.0,-9.0,0,0,0,0.7450521874030118
10.77916666666613,-0.21463293447022258,0.20007384847930412,19.61196595231344,10.020696313813136,61.02885220288591,0.6384568985915989,-9.181237169415745,-1.7515661572366168,-43.49262561382417,-43.72703406714802,9.0,-9.0,0,0,0,0.7448742732982252
10.78016666666613,-0.19428178065982915,0.20918687826264443,20.544323990322386,8.157753806284026,57.11898997439185,0.6376235256405384,-9.224788318899899,-1.7973182400826162,-43.55114948415456,-45.75208284599931,9.0,-1.4937151219429836,0,0,0,0.7447804653722185
10.78116666666613,-0.1739335871105627,0.21650827991652208,20.461113519447288,6.390249605479047,0.0,0.6368153982842499,-9.268764836086062,-1.8413662849976071,-43.97651718616314,-44.048044914990854,9.0,-0.5996892862931134,0,0,0,0.7447440974289439
10.782166666666129,-0.15383862888336736,0.22213831596263894,20.13583001282577,4.737755525172524,48.731075850881986,0.6353256258029797,-9.313161185623933,-1.8833044991975325,-44.39634953787081,-41.93821419992533,9.0,0.0972121426764545,0,0,0,0.7447616620699787
10.783166666666128,-0.13420256052077784,0.22621106242969688,19.615049637167772,3.2302067858882033,50.28941307833906,0.6346866973665284,-9.357949914513178,-1.922834800567304,-44.78872888924507,-39.53030136977134,9.0,0.600723690333723,0,0,0,0.7448306874923333
10.784166666666128,-0.11518395599639752,0.22888138128670196,18.946682688538758,1.88452629189391,46.003559792605955,0.6340673976455541,-9.403087712065824,-1.959759209369984,-45.13779755264688,-36.92440880268014,9.0,0.9051465060545354,0,0,0,0.7449495958487662
10.785166666666127,-0.09689380204290395,0.23031198612359047,18.178124112086476,0.7049165208621293,33.33807883205847,0.632924431911836,-9.44852060375514,-1.9939776559702702,-45.43289168931559,-34.2184466002861,9.0,1.030251509114322,0,0,0,0.7451175697857174
10.786166666666126,-0.07940011854749851,0.23066285008209444,17.35141417351476,-0.3143859346661788,0.0,0.6324367451269304,-9.494189164295536,-2.0254746856051336,-45.66856054039628,-31.497029634863267,9.0,1.0072982587654167,0,0,0,0.7453343418152297
10.787166666666126,-0.06273516072102236,0.2300836802516332,16.500971034137876,-1.1858972916680237,43.758051891355,0.6319487711963302,-9.540032826419951,-2.054302005320476,-45.843662124416234,-28.827319715342433,9.0,0.8724190074076432,0,0,0,0.7455999703313027
10.788166666666125,-0.04690356121073541,0.22870950289526698,15.652925419731215,-1.9257873982100477,43.59184666750249,0.6311407897833927,-9.585993027746872,-2.080559930101223,-45.96020132692126,-26.257924780747445,9.0,0.6603087372382674,0,0,0,0.7459146335221577
