t[s],Z,vz,vzd
1.11,0.37822812668804634,0.22577340948268,14.513120701468704
1.115,0.37971982175299646,0.2983390129900235,13.64548992563537
1.12,0.38155265406608746,0.36656646261820036,12.6379537962564
1.125,0.3837014352240849,0.4297562315994824,11.5046880498972
1.13,0.38613783358332976,0.4872796718489684,10.256142552161116
1.135,0.38883063550637864,0.538560384609774,8.899383155338672
1.14,0.391745922008311,0.5830573003864673,7.438480182342568
1.145,0.3948471705148019,0.6202497012981801,5.875122782940797
1.15,0.39809529709086633,0.6496253152128841,4.209711104268868
1.155,0.40144866644453747,0.6706738707342285,2.4432327193989725
1.16,0.40486311661619356,0.6828900343312233,0.5749269703322817
1.165,0.408291939962108,0.6857646691828847,-4.7221278687280765
1.17,0.4116027101113042,0.6621540298392443,-4.3725179810274195
1.175,0.41480416731097475,0.6402914399341072,-5.8588116319463674
1.18,0.41785915421984665,0.6109973817743753,-8.321711937511726
1.185,0.4207060983302807,0.5693888220868167,-10.967874968663375
1.19,0.4232788455664982,0.5145494472434998,-13.889409484538014
1.195,0.42550435756560223,0.44510239982080974,-24.94411021327899
1.2,0.4271062668093743,0.3203818487544148,-24.011579816194416
1.205,0.4281078865577415,0.2003239496734427,-21.381087872916385
1.21,0.4285749791092858,0.09341851030886077,-17.673916502761493
1.215,0.42860022374826107,0.005048927795053296,-15.068181503365798
1.22,0.4282487638496522,-0.0702919797217757,-15.506749782697945
1.225,0.4275096352064759,-0.14782572863526544,-16.721288331463427
1.23,0.426352474355013,-0.23143217029258256,-21.366706750148484
1.235,0.42466114583479636,-0.338265704043325,-24.06118253077527
1.24,0.42236828775131036,-0.45857161669720137,-17.561954472399737
1.245,0.41963638080601434,-0.5463813890592001,-5.319120821622324
1.25,0.4167714958401778,-0.5729769931673117,0.9373386919598303
1.255,0.41393004434164027,-0.5682902997075125,8.471401587711602
1.26,0.4113003778827955,-0.5259332917689545,7.623436361594402
1.265,0.4088612973329906,-0.4878161099609825,22.660037084007598
1.27,0.4069887177102859,-0.3745159245409445,22.72464182318424
1.275,0.4056842541331608,-0.26089271542502335,34.930491333612075
1.28,0.40525305283937596,-0.08624025875696298,17.24966224360412
