t[s],q_urdf_hip,q_urdf_knee,qd_urdf_hip,qd_urdf_knee,qdd_urdf_hip,qdd_urdf_knee,Tau_urdf_hip,Tau_urdf_knee
0.795,1.7288051299329361,-3.114986148170638,20.088903437790957,-15.736620050208739,-2406.0258266478772,7162.414222450806,-9.600000000000001,3.6899080507297692
0.8,1.769099001455694,-3.0146088928604113,8.058774304551571,20.075451062045293,-5621.360928474981,17.961384933443696,-2.3704058351820616,6.855893474530392
0.805,1.6688588497665773,-2.9137826029268488,-20.048030337823334,20.16525798671251,1956.804438944283,-2.6148068399215845,-9.600000000000001,-2.493181149184399
0.81,1.6175388090510676,-2.8130216831642842,-10.26400814310192,20.152183952512903,-23.828205214630998,-2.204448275237155,-9.600000000000001,-0.3348828327028568
0.815,1.5656230632051922,-2.7123158746086005,-10.383149169175075,20.141161711136718,20.729930347374648,-2.3027943195534135,-9.600000000000001,-0.34148511921359537
0.82,1.5142255656180013,-2.611667635910906,-10.279499517438202,20.12964773953895,19.14627864050499,-2.2938668116055396,-9.600000000000001,-0.3236523389520347
0.825,1.4633067249968228,-2.511076743883501,-10.183768124235677,20.118178405480922,13.755323845847215,-2.2433426795332707,-9.600000000000001,-0.31219943826574564
0.83,1.4127317674717905,-2.410541935423085,-10.11499150500644,20.106961692083257,8.119087303272863,-2.1752451904860663,-9.600000000000001,-0.30622115843984604
0.835,1.3623597871293402,-2.310061508092431,-10.074396068490076,20.096085466130827,2.602042449855162,-2.09810150714884,-9.600000000000001,-0.30411650212095875
0.84,1.3120528578481363,-2.2096335332994554,-10.0613858562408,20.08559495859508,-2.8758767321357936,-2.015389791534915,-9.600000000000001,-0.3049251472578976
0.845,1.2616740316486288,-2.1092559432512683,-10.075765239901479,20.075518009637406,-8.458588288621058,-1.9284240668258121,-9.600000000000001,-0.30817677983675373
0.85,1.211083740741906,-2.008926563804752,-10.118058181344583,20.06587588930328,-14.295458637745924,-1.8373484602479664,-9.600000000000001,-0.31372613079622325
0.855,1.1601360633692395,-1.9086431180697419,-10.189535474533313,20.05668914700204,-20.539575908885126,-1.7414863504445748,-9.600000000000001,-0.3216582266618037
0.86,1.1086748965988509,-1.8084032094934928,-10.292233354077739,20.047981715249815,-27.35733909564533,-1.6394208665102497,-9.600000000000001,-0.33224403324349194
0.865,1.0565297963510711,-1.7082042864389064,-10.429020049555966,20.039784610917263,-34.94131298079151,-1.5289407935252939,-9.600000000000001,-0.34592974074955923
0.87,1.0035111632787714,-1.6080435869041583,-10.603726614459923,20.032139906949634,-43.52601185793651,-1.4064044218871459,-9.600000000000001,-0.36335159863317085
0.875,0.9494043799100234,-1.5079180474799574,-10.821356673749605,20.0251078848402,-29.542617889703592,-1.2482082266565158,-7.126687318978741,-0.3320366760998616
0.88,0.8945590310940328,-1.4078237132614229,-10.969069763198123,20.018866843706917,-28.68621616903397,-85.38436630849264,-6.040838019587204,-0.3925213915981166
0.885,0.8389965268738163,-1.3098639882006007,-11.112500844043293,19.591945012164455,-15.38336576151005,-341.8058764611113,-4.9870329784983305,-0.5735585448288784
