t[s],q_urdf_hip,q_urdf_knee,qd_urdf_hip,qd_urdf_knee,qdd_urdf_hip,qdd_urdf_knee,Tau_urdf_hip,Tau_urdf_knee
1.775,1.4122903424471485,-2.3076235592846346,-2.0371026543101927,1.1881595810390884,-49.90057046868651,44.34289592626544,-9.600000000000001,-0.12210610925566183
1.78,1.400857314976577,-2.300574188989161,-2.2866054941142955,1.4098740590947842,-46.59866634218406,42.25314508145334,-9.600000000000001,-0.12516973748974292
1.785,1.3882593209127432,-2.292468490074019,-2.519598812766791,1.6211397830284024,-43.16123124119645,40.13092130400264,-9.600000000000001,-0.12819424801648127
1.79,1.3745822961350125,-2.2833595181944872,-2.735404955546128,1.821794375906342,-39.65809331947548,37.83858066056291,-9.600000000000001,-0.1312374296978145
1.795,1.3599138190895879,-2.273304581821841,-2.9336954090849146,2.0109872745292736,-36.160471642334414,35.66094518304942,-9.600000000000001,-0.13402245608891386
1.8,1.3443413303165512,-2.262358121838895,-3.1144977546073322,2.1892919965891986,-32.720626463674535,33.38008122662154,-9.600000000000001,-0.13669252813175242
1.805,1.3279508259425687,-2.2505771598423667,-3.2781008747965052,2.356192399305604,-29.3898844721391,31.158151774464102,-9.600000000000001,-0.13909205693466092
1.81,1.3108255745138166,-2.2380172440657584,-3.4250502857503977,2.5119831553216323,-26.204747086576162,28.943970133309392,-9.600000000000001,-0.14124961803190905
1.815,1.2930452044607286,-2.2247337290475633,-3.556074010617624,2.6567030036390396,-23.194262181562408,26.77361576161195,-9.600000000000001,-0.14313217086907823
1.82,1.274684977901305,-2.2107808736445533,-3.6720453118847125,2.7905710806020325,-20.381741304699517,24.931164149195922,-9.600000000000001,-0.1445147862515913
1.825,1.2558152078525429,-2.196204739141598,-3.7739540097524036,2.915226900591061,-17.766126215739177,22.704361677169572,-9.600000000000001,-0.14598409231627826
1.83,1.2365012846867147,-2.1810609956002556,-3.8627846331656426,3.028748708268448,-15.368998878679577,20.918257957515095,-9.600000000000001,-0.1468886861488413
1.835,1.2168031365821976,-2.165394295609263,-3.939629620903409,3.1333399981985166,-13.17868981037077,19.080213916409264,-9.600000000000001,-0.1476462509860675
1.84,1.1967755212607543,-2.1492505902668166,-4.005523064288689,3.228741068489212,-11.194112131566499,17.34024555928636,-9.600000000000001,-0.14815674464339698
1.845,1.1764680531595384,-2.1326733787788137,-4.061493620243192,3.3154422976005513,-9.406832905420288,15.687633986478318,-9.600000000000001,-0.14845112000743046
1.85,1.1559254142545625,-2.1157039764313716,-4.108527780995197,3.393880469488447,-7.806088920893444,14.099302266496295,-9.600000000000001,-0.14857019144857786
1.855,1.135187623141004,-2.0983820915142775,-4.147558222711708,3.4643769834188736,-6.380007423321558,12.571712338588782,-9.600000000000001,-0.14853831402172663
1.86,1.1142903318520845,-2.080745913772438,-4.179458257783922,3.527235548367852,-5.115727563721293,11.100747203214155,-9.600000000000001,-0.14837907547662463
1.865,1.0932651473802961,-2.062832217330794,-4.205036894357664,3.5827392883287565,-3.9997997720092826,9.673102683340403,-9.600000000000001,-0.14812178876877022
1.87,1.07213996791665,-2.044676693298753,-4.225035892729266,3.6311048064082403,-3.0187243986720205,8.273560773016214,-9.600000000000001,-0.14779538148795343
1.875,1.0509393203419015,-2.0263143302203535,-4.2401295149496665,3.672472615679945,-2.1591638218687876,6.88178099837566,-9.600000000000001,-0.14743079082424076
1.88,1.0296846936670838,-2.0077799225861637,-4.250925334963544,3.7068815268379867,-1.4080039965040214,5.463460434225112,-9.600000000000001,-0.147067886501556
1.885,1.0083948668846172,-1.9891089284065522,-4.257965356493312,3.7341988359222764,-0.7533977805619543,4.03876368336887,-9.600000000000001,-0.14670090930334936
1.89,0.9870862051468373,-1.9703369650962888,-4.261732347555978,3.754392662052674,-0.18289964816426618,2.5574768050805687,-9.600000000000001,-0.14637797530480295
1.895,0.9657729709041268,-1.951501064823319,-4.262646848542091,3.767180054593933,0.31482102238464904,0.9964483590998725,-9.600000000000001,-0.14612337375701562
1.9,0.9444676071704406,-1.9326402532947793,-4.261072746737228,3.77216230570797,0.7507459087039479,-0.6809746774658834,-9.600000000000001,-0.1459698637889821
1.905,0.9231810120652323,-1.9137964660826488,-4.2573190210416705,3.768757442426087,1.1350638504077324,-2.4930683405623313,-9.600000000000001,-0.14593335098516902
1.91,0.9019227935344318,-1.895015005524609,-4.251643706160082,3.7562921116079284,1.481151495591348,-4.732287320502792,-9.600000000000001,-0.14624441881887237
1.915,0.8807016037666652,-1.8763518520929698,-4.244237953553325,3.7326306863278425,1.792482952631417,-7.032483077024608,-9.600000000000001,-0.14660946269959813
1.92,0.859525226045928,-1.8578645106783687,-4.23527554414744,3.6974682829202186,2.0821718268907716,-9.660916107121693,-9.600000000000001,-0.1472340557710789
1.925,0.838400902591747,-1.8396186921036923,-4.224864690836182,3.6491637149352654,2.358613241307694,-12.670462673593988,-9.600000000000001,-0.14815156521253048
1.93,0.8173355444372683,-1.8216896350306517,-4.213071630895739,3.585811414608139,2.6297715865305236,-16.140810128147905,-9.600000000000001,-0.14941399531200655
1.935,0.7963359305390482,-1.804164098143663,-4.199922779644037,3.5051073773977492,2.902287859917351,-20.14811839834215,-9.600000000000001,-0.15106812523230292
1.94,0.7754088738020224,-1.7871422641480625,-4.185411347405149,3.4043667991200914,3.1811339129737917,-24.781634956699463,-9.600000000000001,-0.15316886904974905
1.945,0.7545613453758426,-1.7707399709569955,-4.169505685235956,3.2804586382133882,3.4701922408228256,-30.26409390634558,-9.600000000000001,-0.1558743367157799
1.95,0.7338005717173253,-1.755094280044627,-4.1521547317034715,3.12913818247373,3.7646558448766427,-36.54604080953948,-9.600000000000001,-0.15912795093444182
1.955,0.7131339144155567,-1.7403622400845402,-4.133331460353699,2.946407992017331,4.0581673070173565,-43.85501865833362,-9.600000000000001,-0.16309102908702505
1.96,0.6925687112565454,-1.7267265755251906,-4.11304063180227,2.727132911869918,4.332922095448566,-52.343300097965994,-9.600000000000001,-0.16786857371671723
1.965,0.6721118311100454,-1.714399493406342,-4.091376029300001,2.465416423769722,4.556993963328296,-62.16704540485762,-9.600000000000001,-0.17357430337166715
1.97,0.6517688757735237,-1.703626587366342,-4.068591067304321,2.154581207999977,4.676394004836084,-73.34616206788837,-9.600000000000001,-0.18022514597684458
1.975,0.6315428302496622,-1.6946873353293865,-4.045209104772316,1.787850407391098,4.612116689480445,-85.98998242016194,-9.600000000000001,-0.18792202727714835
1.98,0.6114320876082587,-1.687897832814457,-4.022148528280687,1.3579005029859292,4.244932751369788,-100.00686634532678,-9.600000000000001,-0.19662881294558096
1.985,0.5914274682547356,-1.6836085019326918,-4.000923870704632,0.8578661763530199,3.4083751177598742,-115.19656969802497,-9.600000000000001,-0.20624753096213005
1.99,0.5715080582534562,-1.6821990852841524,-3.983882000255886,0.28188332970788,1.8778080632814635,-131.20267329906676,-9.600000000000001,-0.21658154037754304
1.995,0.5516355934346844,-1.684069735478743,-3.9744929637543627,-0.3741300389181367,-0.644139378699947,-146.95129180066965,-9.600000000000001,-0.2268907586300301
2.0,0.5317470251204195,-1.689614168001593,-3.9777136628529877,-1.1088865045699787,-4.486421802412792,-162.48849377856004,-9.600000000000001,-0.23729543866116592
2.005,0.5117462962595342,-1.6992208129295912,-4.000145772177059,-1.92132898559964,-10.086791661202142,-176.91092408457314,-9.600000000000001,-0.24716347845214373
2.01,0.49149339761626554,-1.713250231052248,-4.050579728653724,-2.805883624531365,-17.94566166261677,-189.95867792101672,-9.600000000000001,-0.256299980687332
2.015,0.47079185745228735,-1.7320286162523095,-4.140308032795639,-3.7556770400123307,-28.681282370853637,-202.02133862818653,-9.600000000000001,-0.26493553499939076
2.02,0.44937328526229176,-1.7558575350902814,-4.283714437999125,-4.76578376759438,-43.132161647135604,-214.86168837734039,-9.600000000000001,-0.2742846290608876
2.025,0.42687640907708224,-1.7850579963606599,-4.4993752370419005,-5.84009225407571,-62.526224553043676,-251.75704002658074,-9.600000000000001,-0.30235576117180646
2.03,0.4028163773368347,-1.82055238388475,-4.812006348049518,-7.0988775048180175,-90.84863672404424,-563.3957331883998,-9.600000000000001,-0.5464260147730482
2.035,0.37648512974824766,-1.8701316615890486,-5.266249517717397,-9.915855540859765,667.0617336588874,-396.70903162071863,6.724162456872768,-0.12882963461123542
2.04,0.36683042570911395,-1.9296286685844377,-1.9309408078267412,-11.899401399077815,481.23200978762,920.9030814916528,5.137974938349106,0.8248562779660238
2.045,0.3692065214969815,-1.9661031001702656,0.47521915757351874,-7.294886317165568,306.3264236350606,616.1386869314098,3.052451547715681,0.5308755935814191
2.05,0.3792407777779313,-1.9871740651602676,2.0068512561899574,-4.2141929980004305,134.90833716861127,343.3035823148865,1.2894044040794024,0.2798274362162871
2.055,0.39264774271239256,-1.9996624406803893,2.681392986892249,-2.4976751040243594,12.105563146401604,195.99681278994575,0.11049307251103631,0.1448326112816234
2.06,0.4063573471160795,-2.0072508957928035,2.741920880737397,-1.5176910224828353,-59.355272256698484,125.49588253782883,-0.5505786318296696,0.08241522189471913
2.065,0.4185830701443777,-2.011701953721551,2.4451446056596318,-0.890211585749516,-92.47768555674685,92.50417219770512,-0.847246198146833,0.056087970224472275
2.07,0.42849685143261407,-2.0138404072462532,1.9827562576472815,-0.4276907049404443,-101.27474962182112,75.50564291668033,-0.920174452893788,0.044970931575838535
2.075,0.43587876431446615,-2.014091219631608,1.4763825763704186,-0.05016247707095023,-96.41987727661795,64.17392749160459,-0.8709687419857273,0.03880616661774039
2.08,0.4408501805256749,-2.0127376837911988,0.994283242241745,0.27070716808182854,-84.91155395345373,54.187594819776045,-0.7641359688667754,0.03333302535743051
2.085,0.44369880808078155,-2.010029458060883,0.5697255110213328,0.5416451460632261,-70.8975568627382,44.15129375132034,-0.63683790494736,0.027274600998122504
2.09,0.44477499684798866,-2.0062174499782643,0.21523775344142454,0.7624016165236699,-56.61881528045214,33.9225189133836,-0.5085488847010718,0.020620740226162927
2.095,0.4444357153182945,-2.0015573789191747,-0.06785630593883318,0.9320142118178811,-43.158124351302675,23.776329974845183,-0.38831382198059994,0.013759311082638006
2.1,0.4430174807260004,-1.9963028996080723,-0.28364691845882195,1.050895862220482,-30.94950347887675,14.035468935846135,-0.2795101228946036,0.007095675319942328
2.105,0.44082550856208513,-1.990697533569659,-0.4383944327830559,1.1210732076826653,-20.092199308197472,4.938637940660619,-0.1826958089404645,0.0009224027269602332
2.11,0.438131231406501,-1.9849687015763586,-0.5388554311168245,1.1457663986600644,-10.529495833626658,-3.3820989121664957,-0.09718560643554135,-0.004598351230265246
2.115,0.4351737168269421,-1.9793244220465154,-0.5915029159117773,1.1288559059686547,-2.1432101494972997,-10.88238696572437,-0.02185771288656833,-0.009410913745370536
2.12,0.4321626219503764,-1.9739522021783436,-0.6022189753131364,1.0744439736343552,5.200251994094572,-17.577089076491486,0.04447005283642129,-0.013533326995769817
2.125,0.42928153331842356,-1.9690194095215332,-0.5762177263905717,0.9865585313620502,11.629645664668733,-23.515092880601284,0.10288749650300125,-0.017028510627794622
2.13,0.42669118576336496,-1.9646744941682424,-0.518069511011724,0.8689830706581676,17.261330171615295,-28.760978415447568,0.1543453571506798,-0.019982775576872926
2.135,0.4245323713903461,-1.9610486032540637,-0.43176287460377444,0.7251781828357405,22.19737652308422,-33.383184770370875,0.1996530153411831,-0.022491301412408096
2.14,0.4229284913521563,-1.9582572919352614,-0.32077600763795416,0.5582622637604631,26.525860282932168,-37.447084582404315,0.2394908484538225,-0.024649011294428664
2.145,0.4219877577379832,-1.9564021577046868,-0.18814672283462777,0.37102684611493486,30.32177729054703,-41.01132636027835,0.27442448384270446,-0.026545207821918715
2.15,0.4218050684691189,-1.9555723066044808,-0.036537853772857815,0.1659702200412067,33.64797258396118,-44.12616053093951,0.3049165521670437,-0.02826063624850857
2.155,0.42246357842468496,-1.9558456094867316,0.13170199111320693,-0.05466057645016828,36.55590222135165,-46.83287390905852,0.3313352218029836,-0.029866002411535454
2.16,0.4240359858429043,-1.9572897341838273,0.31448148364387085,-0.288824939419131,39.086214793056676,-49.16379010248825,0.3539601403231693,-0.031421277937579345
2.165,0.4265855485357166,-1.959962953598641,0.5099125385624674,-0.534643882962715,41.2691873143377,-51.14252504558026,0.37298670113827803,-0.03297535084467396
2.17,0.4301668408140518,-1.963914736102883,0.7162584556670352,-0.7903565008484438,43.12505103478788,-52.78433217774518,0.3885294416285398,-0.03456573499835038
2.175,0.4348262592689946,-1.9691861268730864,0.9318836909885598,-1.054278154040647,44.664229444542826,-54.096455126230595,0.4006251613890903,-0.03621815492542856
2.18,0.4406022833589943,-1.97580992898129,1.155204817999948,-1.3247604216407334,45.88749633377877,-55.078448956156464,0.40923614156463584,-0.037945890021709915
2.185,0.44752549475460585,-1.9838106922716783,1.3846422791223032,-1.6001526580776457,46.7860497438763,-55.72245018734843,0.414253677765514,-0.03974880713404389
2.19,0.45561835728954053,-1.9932045167735901,1.6185725069869377,-1.8787649003823867,47.341487722614275,-56.01338156736597,0.41550200182276087,-0.04161204198522572
2.195,0.4648947569119074,-2.003998675770228,1.8552799244733782,-2.158831799327533,47.525662289695134,-55.929077096618975,0.4127425405964221,-0.04350431426780502
2.2,0.47535929798478316,-2.0161910616486884,2.092908214575145,-2.4384771756920838,47.300376975684024,-55.44031138293646,0.40567831994050435,-0.04537588317680896
2.205,0.4870063483745856,-2.0297694552651824,2.3294100779604965,-2.7156787232988293,46.616878971437636,-54.51072084922237,0.3939581490987405,-0.0471561741776628
2.21,0.4998188206309894,-2.0447106168556304,2.562494451280765,-2.9882323180895836,45.41507844874822,-53.096621411071965,0.37718000655044254,-0.04875114002180484
2.215,0.5137666697414023,-2.06097919393357,2.7895698220825795,-3.253715415587995,43.622406771923266,-51.14677335410697,0.35489281150183655,-0.050040470120196905
2.22,0.5288050789152972,-2.0785264402973125,3.007681834778978,-3.5094492727484443,41.15221116861733,-48.60224631213092,0.32659559119927684,-0.05087485272465486
2.225,0.5448722932651779,-2.0972887427707874,3.2134428699761592,-3.7524604946949425,37.90160332415607,-45.39673970234816,0.29173318113772007,-0.051073661948366
2.23,0.5618870475990483,-2.117185963688963,3.4029508667740767,-3.979444183635112,33.74880334260469,-41.458075348103286,0.2496885909633336,-0.05042374975698962
2.235,0.5797455219234272,-2.1381196364433945,3.5716948648757763,-4.186734550886335,28.550410748540983,-36.712120847696355,0.19977525968516346,-0.04868054328089362
2.24,0.5983177564319813,-2.1599711121721117,3.71444690171081,-4.370295145743469,22.140031243391327,-31.090846904213834,0.141239976599817,-0.045573304042529836
2.245,0.6174434916487224,-2.1825998590270688,3.825147043348232,-4.525749370991439,14.331906319651857,-24.544917108792397,0.07330293213549996,-0.040816215053006775
2.25,0.6369275244661834,-2.2058422287637027,3.8968065634922118,-4.64847394732677,4.937361011681418,-17.051334830750662,-0.004712752219002704,-0.03412112029629883
2.255,0.6565349912724182,-2.2295108818247837,3.9214933612469633,-4.733730612216181,-6.193115162910495,-8.575410041047563,-0.09309046897458904,-0.025186553397571188
2.26,0.6759876301904578,-2.2533939200886564,3.8905277836079315,-4.776607652774537,-11.14007365988006,-7.335264540183003,-0.1288133514234475,-0.02213999327614275
2.265,0.6951617672882202,-2.2774603399150473,3.834827419552469,-4.813283965278211,-26.45337061075403,2.7460966770493247,-0.24235238947476406,-0.008788315566015684
2.27,0.7136745701873921,-2.301458107265361,3.7025605798343912,-4.7995534700626985,-43.39080147882362,13.29914118625766,-0.36268075037204084,0.007038089990276769
2.275,0.7311026031738953,-2.3251233960128896,3.485606597300641,-4.733057749505776,-60.3165053707635,27.56331310407029,-0.4787750745193278,0.02739405430629452
2.28,0.7470227237209891,-2.348099601839374,3.184024109418751,-4.595241165296857,-122.9060929078622,59.780560823374756,-0.9207328387802679,0.07969394651202809
2.285,0.7598701922704685,-2.36958129351421,2.569493709895877,-4.296338334967258,-100.64077734530053,54.87895709071698,-0.7399694956169133,0.07477380253167228
2.29,0.7702016418024414,-2.389691011077869,2.0662899063945925,-4.02194351273179,-60.348860970431524,51.747989295811564,-0.44491741034424215,0.060950897101993494
2.295,0.7790243703258343,-2.408507028653404,1.7645457046785669,-3.7632035151070253,11.292136668419012,86.21283704289542,0.035608771931823414,0.05957780457587245
2.3,0.788129402848422,-2.4251677249786465,1.8210065045175543,-3.332139265048527,179.90681446181145,198.62594170918047,1.1153607615943677,0.07076185061780642
2.305,0.8017321062276577,-2.436862772436294,2.7205406758471264,-2.339009491529543,510.08616025818753,528.2696104721292,3.131383559420316,0.169483416843435
2.31,0.828086963653554,-2.435351079543095,5.270971485179267,0.30233857863985225,1057.0545478267527,1402.3828348319494,6.278655758699958,0.5903977557534134
2.315,0.8808681835972679,-2.3987798165590055,10.556243988742771,7.314252596817942,1505.4744188614338,1741.6555684860211,9.224012722797333,0.6537947628549943
2.32,0.9712862611408305,-2.3186671658431566,18.08361550871252,16.022530143169767,-1488.0291744479832,-656.9859284798667,-9.600000000000001,-0.5322248912873069
2.325,1.024503611958999,-2.25497916329097,10.643470163633676,12.737600510437323,-716.1319339859309,-246.46326481851668,-9.600000000000001,-0.277518658332812
2.33,1.0598176652059201,-2.1974527426203116,7.062810649384229,11.505284134131697,-445.86208229353815,-178.30886082686567,-9.600000000000001,-0.25549577583824834
2.335,1.083985166740022,-2.1443840437094734,4.833500306820383,10.613739782167636,-296.9917207661233,-161.56151346829466,-9.600000000000001,-0.2611239108527664
2.34,1.1007278754088754,-2.095354382849403,3.348541733770703,9.805932172014131,-203.41748225083597,-147.4371281670794,-9.600000000000001,-0.26041096351071735
2.345,1.1123851470791182,-2.050010650376327,2.3314543340485634,9.068746494615219,-142.13494945706793,-141.80478579326328,-9.600000000000001,-0.26084391616834995
2.35,1.1204890450190261,-2.0082120377026578,1.6207795879815725,8.359722534733818,-100.2135452141215,-126.41090649163303,-9.600000000000001,-0.24973945374304665
2.355,1.126087604305241,-1.9695736978175213,1.119711857242971,7.727667977027273,-71.88293391742559,-117.20152192532942,-9.600000000000001,-0.2414765990321336
2.36,1.1298890902032825,-1.9338653960834484,0.7602971796082951,7.141660346814563,-52.08910257848629,-109.61060362146645,-9.600000000000001,-0.23325523009917268
2.365,1.1323883484863515,-1.9008973595225729,0.4998516566138002,6.593607312175101,-38.09649173588923,-103.46607726427612,-9.600000000000001,-0.2255410818712528
2.37,1.1339351944189726,-1.870515974957834,0.3093691865242223,6.0762769129478045,-28.233242684461402,-92.98218684997096,-9.600000000000001,-0.21409631581131036
2.375,1.1347762092229516,-1.8424591451127286,0.1682029607958017,5.611365969021081,-21.56655681742882,-86.11327719310907,-9.600000000000001,-0.2056826897096351
2.38,1.1350780600420898,-1.8165551472312942,0.06037016382764329,5.180799576286876,-16.998992768813878,-83.26412430813389,-9.600000000000001,-0.20068861943702446
2.385,1.1349549359755287,-1.7927327524749663,-0.024624813312239327,4.7644789512655725,-10.469406275575466,-272.13663499904794,-9.600000000000001,-0.349096257716974
2.39,1.1345700766844589,-1.7757137735223907,-0.07697185821395613,3.4037957905151197,-0.7929346228463601,-230.3837110721223,-9.600000000000001,-0.30938870306957017
2.395,1.1341653939442002,-1.7644543873213554,-0.08093654805171276,2.2518772402070653,2.6475664610163676,-176.72193824222506,-9.600000000000001,-0.26332068824229765
2.4,1.1338269002713761,-1.7576130494543027,-0.06769873456483687,1.3682675734105372,2.5919739690436927,-138.52926760210642,-9.600000000000001,-0.2319370905269775
2.405,1.13355320584766,-1.7542349431507718,-0.05473888474322315,0.6756212607061728,0.929846278687819,-109.65981349910669,-9.600000000000001,-0.20929569764237402
2.41,1.1333027574786296,-1.7535983320592428,-0.05008967380609682,0.12732221830578772,-1.5038813201574612,-83.18440180432708,-9.600000000000001,-0.1892799287947036
2.415,1.133014711974644,-1.755041330893427,-0.057609100797088,-0.28859976683685457,-4.17431561645094,-60.66193621449759,-9.600000000000001,-0.1727728266330585
2.42,1.1326223084804599,-1.7580008780220384,-0.07848069883684311,-0.5919094257223096,-6.757784703747802,-42.95794939753614,-9.600000000000001,-0.16022356365592139
2.425,1.1320609602723144,-1.762034373783252,-0.11226964162909361,-0.8066991522427324,-9.129910116144856,-28.4217212358418,-9.600000000000001,-0.15017947943834006
2.43,1.1312713642190808,-1.7667784124788375,-0.15791921064673525,-0.9488077391171075,-10.453158205914633,-59.792505098096626,-9.600000000000001,-0.176701165939312
2.435,1.1302204391214816,-1.773017263593569,-0.21018501951981913,-1.2477702229463317,-13.08579353959567,-35.95979652518463,-9.600000000000001,-0.15937646303310027
2.44,1.1288423691029343,-1.7801551095195565,-0.2756140037094762,-1.4275691851974657,-15.199106035114028,-18.89747454996234,-9.600000000000001,-0.14726350143949188
2.445,1.1270843213558903,-1.787765392223512,-0.3516095494087862,-1.522056540791099,-16.907634791257124,-1.6458537719033757,-9.600000000000001,-0.13478147648519875
2.45,1.1249035826666365,-1.7954168212016934,-0.4361477378507679,-1.5302857956362883,-18.03895673502325,9.420575454798382,-9.600000000000001,-0.1269831391572535
2.455,1.1222718699920116,-1.8028327357350626,-0.5263425349249773,-1.483182906673847,-18.75278893083032,16.97109049508572,-9.600000000000001,-0.12179498831224117
2.46,1.1191713375326526,-1.8098243729566479,-0.6201064918718036,-1.398327444317071,-19.160052608556043,22.666788654609718,-9.600000000000001,-0.1179336584957096
2.465,1.1155918037021986,-1.8162493404199824,-0.715906766090823,-1.284993492666894,-19.324252459645777,27.066217704411315,-9.600000000000001,-0.11498142341311374
2.47,1.1115291635099869,-1.821997652405113,-0.8125280384423358,-1.1496623970260922,-19.29442151849844,30.432336996505228,-9.600000000000001,-0.11275069079798121
2.475,1.106984162735184,-1.826985155934884,-0.9090001549605942,-0.9975007059542267,-19.10270828645821,32.33477235596047,-9.600000000000001,-0.1116035034761324
2.48,1.101961594214236,-1.8311642901289351,-1.0045137041896104,-0.835826838810224,-18.82020895840992,34.23788922342919,-9.600000000000001,-0.11039149039324708
2.485,1.0964685204359805,-1.834487477068818,-1.0986147556510835,-0.6646373879765949,-18.441210015218076,34.95544237647482,-9.600000000000001,-0.11006731427396318
2.49,1.0905144163796108,-1.836936777927888,-1.1908208112739693,-0.4898601718140069,-18.01211506647587,35.09726946707781,-9.600000000000001,-0.11015907244041964
2.495,1.0841100094245466,-1.8385086470397194,-1.2808813910128256,-0.3143738223662663,-17.59278416245388,37.0651585057542,-9.600000000000001,-0.10876018843006986
2.5,1.077265782848871,-1.8391538871910458,-1.3688453151351283,-0.1290480302652648,-17.125572808922243,38.54616658654402,-9.600000000000001,-0.107708754041715
2.505,1.0699934169416891,-1.8388354731898984,-1.4544731814363847,0.0636828002294769,-16.616519756359594,38.309420917355055,-9.600000000000001,-0.10799668860333547
2.51,1.0623056380344191,-1.8375593236849237,-1.5375557814540086,0.25522990099493803,-16.11416806422858,36.953794969941896,-9.600000000000001,-0.1091627772635995
2.515,1.054215004924307,-1.8353593293292798,-1.6181266220223978,0.4399988711287742,-15.640636835757732,34.69473456834203,-9.600000000000001,-0.11104466730130272
2.52,1.0457333558968331,-1.8322919666353048,-1.6963298054947795,0.6134725387949934,-15.207654829623152,31.789508479972483,-9.600000000000001,-0.11344306758760953
2.525,1.0368715155067154,-1.828429866255455,-1.7723680780235298,0.772420075969972,-14.818337264712682,28.543698120922613,-9.599936337504179,-0.11611603052671475
2.53,1.0276392166992185,-1.8238541734519604,-1.8464597614993585,0.915138560698931,-14.48661492663041,26.29236390340907,-9.599796191847904,-0.1180018396297859
2.535,1.0180447525353458,-1.818621171567741,-1.9188928327745323,1.046600376843912,-14.515759088794312,44.71409073313316,-9.59975049054918,-0.10347131345156352
2.54,1.008087394413946,-1.8122703174352077,-1.991471624279994,1.270170826506653,-14.144812410429495,45.38254860672964,-9.599711128285767,-0.1030135575984776
2.545,0.9977764160056807,-1.8047848996023244,-2.0621956816530482,1.4970835665766813,-13.881360389320207,46.343760310654034,-9.599677287422228,-0.10238022478391377
2.55,0.9871184036147977,-1.7961408877710388,-2.131602478176596,1.7288023662571013,-13.722725892808967,46.856505813037415,-9.599648207516084,-0.10217742078385379
2.555,0.9761173231073744,-1.7863254632982144,-2.200216101484668,1.9630848945648736,-13.642092876651304,44.59776250644654,-9.599623199499044,-0.10426507209299139
2.56,0.9647751903123009,-1.7753950947603987,-2.2684265590147032,2.1860737075631214,-13.715846814014185,44.15823803801641,-9.599601723543987,-0.10501887644546563
2.565,0.95309016138427,-1.7633607702638048,-2.3370057856061663,2.4068648993187898,-13.944801125435788,46.24343870530902,-9.599583203974136,-0.10389658792668627
2.57,0.9410565124682984,-1.7501703597867282,-2.406729783194349,2.638082095415333,-13.760048618636347,39.41734866858178,-9.538947470083372,-0.10896420196128243
2.575,0.9286788623791491,-1.7359945155737275,-2.475530017829854,2.8351688426001402,-4.434528590865284,35.530786410269684,-8.02913066879389,-0.08767687186324416
2.58,0.9161903491098858,-1.7209304016760725,-2.4977026538526506,3.0128227795310063,-2.638122158193937,33.01726094631806,-7.655252436388997,-0.0837890820721427
2.585,0.9036358828205558,-1.705040856225156,-2.510893257865988,3.177909090183277,-1.2241642549072367,32.22623305639934,-7.318953389826617,-0.07913312136052117
2.59,0.8910508124578269,-1.6883456549163165,-2.517014072545782,3.339040261767915,-0.08406950612106812,28.102317613439027,-7.017635364531321,-0.0776770272574113
2.595,0.8784636403893779,-1.670947895634694,-2.5174344136898137,3.4795518563245187,0.806814333616785,23.693476061621254,-6.747928680746057,-0.07694774392435857
2.6,0.8658966387099634,-1.652957799418348,-2.5134003358828947,3.598019243269197,1.501752599146016,19.314974764231124,-6.506163097201028,-0.07663126135730942
2.605,0.8533671808748258,-1.634484828799207,-2.505891567027512,3.6945941238281943,2.0484247346491884,15.198793860458181,-6.2885859860243105,-0.07647744108894455
2.61,0.840888933685847,-1.6156318882995944,-2.4956494377957337,3.7705880999225405,2.4862221391659887,11.511194351649351,-6.091572387611452,-0.07629108061571081
2.615,0.8284728420765717,-1.596491167907172,-2.4832183218550656,3.8281440784844687,2.845720434929717,8.340579608709618,-5.911803901409062,-0.07594531695457842
2.62,0.8161278935028038,-1.577141932990629,-2.4689897147535773,3.869846983308607,3.1502489471910167,5.659102399180028,-5.7463930912351335,-0.07541375243837302
2.625,0.8038617011757712,-1.5576512204804518,-2.4532384654065207,3.8981425020354705,3.4637703571476095,0.8986381252374258,-5.592948449212951,-0.07666307228446873
2.63,0.791682103129166,-1.5381380419840036,-2.435919609321032,3.902635699289658,3.7354578096176283,-0.3467650245651157,-5.449541969667807,-0.07524962463318442
2.635,0.7795958915478094,-1.5186335325804816,-2.4172423162713086,3.9009018807044034,3.985649344030435,-1.5648591232171611,-5.314763925733237,-0.07392502435775593
2.64,0.7676093212186457,-1.4991681446228349,-2.3973140658327527,3.8930775915293654,4.2146192114448695,-2.3816091325709294,-5.187551541706292,-0.07237963414687223
2.645,0.7557281163870208,-1.479762296861764,-2.3762409663249793,3.8811695522141654,4.448578228391057,-4.217719281574659,-5.067236019696599,-0.07171340020667752
2.65,0.7439581260270891,-1.460461892051636,-2.3539980719863265,3.860080962025653,4.713106456326841,-7.121224474842052,-4.9529427298155,-0.07192458674943761
2.655,0.7323059633433598,-1.4413395178232231,-2.3304325367458554,3.8244748456825697,6.469815864250222,-9.78967016890283,-4.643399499115993,-0.06781671760767541
2.66,0.7208155460686284,-1.422461885319235,-2.2980834549462874,3.7755265007976035,6.659590014590776,-10.709829897324084,-4.5522773944207335,-0.06667522981463025
2.665,0.7094916185557754,-1.4038519985335562,-2.2647855025706196,3.721977357135767,6.851481945878504,-11.873654693582694,-4.466655018369133,-0.065787766325824
2.67,0.6983389781022862,-1.385538953086826,-2.2305280906978284,3.6626090893460224,7.050583707539204,-13.176863049818166,-4.385944646225585,-0.06505813997593725
