time,shoulder_pos,shoulder_vel,shoulder_torque,elbow_pos,elbow_vel,elbow_torque
3.423546314239501953e+00,9.399176012817633818e-01,-2.494505494505496301e+00,-8.747252747252751703e-01,-1.948325322346832422e+00,5.417582417582416099e+00,1.054505494505494667e+01
3.424998044967651367e+00,9.370031280994908229e-01,-2.758241758241759101e+00,-8.571428571428576504e-01,-1.939581902800028956e+00,5.351648351648350399e+00,1.053626373626373791e+01
3.426525354385375977e+00,9.311741817349457051e-01,-3.263736263736262799e+00,-5.846153846153860911e-01,-1.930838483253225490e+00,5.923076923076919797e+00,1.098461538461538467e+01
3.428168535232543945e+00,9.253452353704147981e-01,-3.197802197802197099e+00,-4.615384615384598987e-01,-1.922095063706422025e+00,5.989010989010985497e+00,1.034285714285714164e+01
3.429850578308105469e+00,9.224307621881422392e-01,-2.956043956043956200e+00,-2.065934065934058594e-01,-1.910437170977346000e+00,6.318681318681321102e+00,1.076483516483516567e+01
3.431394577026367188e+00,9.166018158236113322e-01,-2.626373626373627701e+00,-7.472527472527445980e-02,-1.901693751430528323e+00,6.252747252747255402e+00,1.094065934065934087e+01
3.432761192321777344e+00,9.136873426413387733e-01,-2.384615384615386802e+00,-3.208791208791197391e-01,-1.892950331883724857e+00,6.054945054945058303e+00,1.047472527472527304e+01
3.434154033660888672e+00,9.107728694590662144e-01,-2.318681318681321102e+00,-3.736263736263722990e-01,-1.884206912336921391e+00,6.384615384615386802e+00,1.097582417582417591e+01
3.435706377029418945e+00,9.078583962767936555e-01,-2.318681318681321102e+00,-6.461538461538474110e-01,-1.872549019607845366e+00,6.186813186813189702e+00,1.064175824175824303e+01
3.437307357788085938e+00,9.020294499122627485e-01,-2.692307692307693401e+00,-9.098901098901102102e-01,-1.863805600061041901e+00,6.450549450549452501e+00,1.063296703296703427e+01
3.438925504684448242e+00,8.991149767299901896e-01,-2.956043956043956200e+00,-1.235164835164834329e+00,-1.852147707331965876e+00,6.626373626373627701e+00,1.101978021978021971e+01
3.440534830093383789e+00,8.932860303654592826e-01,-3.395604395604394199e+00,-8.219780219780226105e-01,-1.843404287785148199e+00,6.692307692307693401e+00,1.036043956043955916e+01
3.442038774490356445e+00,8.874570840009141648e-01,-3.395604395604394199e+00,-1.112087912087911690e+00,-1.831746395056072174e+00,6.956043956043956200e+00,1.101978021978021971e+01
3.443680763244628906e+00,8.816281376363832578e-01,-3.329670329670328499e+00,-8.307692307692313705e-01,-1.820088502326996149e+00,6.956043956043956200e+00,1.038681318681318544e+01
3.445355415344238281e+00,8.757991912718381400e-01,-3.197802197802197099e+00,-7.604395604395612907e-01,-1.808430609597920125e+00,7.219780219780218999e+00,1.091428571428571459e+01
3.447005271911621094e+00,8.728847180895655811e-01,-2.956043956043956200e+00,-6.989010989010999708e-01,-1.796772716868844100e+00,7.527472527472525599e+00,1.041318681318681172e+01
3.448559761047363281e+00,8.670557717250346741e-01,-2.890109890109890500e+00,-7.252747252747262507e-01,-1.782200350957509727e+00,7.725274725274722698e+00,1.076483516483516567e+01
3.450187444686889648e+00,8.612268253604895563e-01,-3.197802197802197099e+00,-1.270329670329669369e+00,-1.770542458228433702e+00,7.725274725274722698e+00,1.051868131868132039e+01
3.451829195022583008e+00,8.553978789959586493e-01,-3.725274725274722698e+00,-1.674725274725275881e+00,-1.758884565499357677e+00,7.989010989010985497e+00,1.098461538461538467e+01
3.453438043594360352e+00,8.495689326314135315e-01,-4.098901098901102102e+00,-1.410989010989009529e+00,-1.744312199588009094e+00,8.032967032967036403e+00,1.038681318681318544e+01
3.455050468444824219e+00,8.437399862668826245e-01,-4.032967032967036403e+00,-1.094505494505494170e+00,-1.732654306858933069e+00,7.989010989010985497e+00,1.101098901098901095e+01
3.456636905670166016e+00,8.379110399023375066e-01,-4.032967032967036403e+00,-1.120879120879120450e+00,-1.718081940947584485e+00,8.098901098901102102e+00,1.043076923076922924e+01
3.458088874816894531e+00,8.320820935378065997e-01,-3.725274725274722698e+00,-1.191208791208790529e+00,-1.706424048218508460e+00,8.428571428571430602e+00,1.102857142857142847e+01
3.459524631500244141e+00,8.262531471732614818e-01,-3.395604395604394199e+00,-1.270329670329669369e+00,-1.691851682307159876e+00,8.802197802197802901e+00,1.016703296703296644e+01
3.461152553558349609e+00,8.204242008087305749e-01,-3.659340659340656998e+00,-1.463736263736262089e+00,-1.680193789578083852e+00,8.934065934065934300e+00,1.106373626373626351e+01
3.462843894958496094e+00,8.145952544441854570e-01,-3.901098901098897898e+00,-1.973626373626373720e+00,-1.665621423666749479e+00,8.934065934065934300e+00,1.043956043956043800e+01
3.464277505874633789e+00,8.087663080796545501e-01,-4.604395604395605801e+00,-1.876923076923077360e+00,-1.651049057755400895e+00,9.439560439560437999e+00,1.070329670329670435e+01
3.466017007827758789e+00,8.000228885328510842e-01,-4.670329670329671501e+00,-1.894505494505494880e+00,-1.633562218661779752e+00,9.439560439560437999e+00,1.071208791208791311e+01
3.467546224594116211e+00,7.912794689860334074e-01,-4.670329670329671501e+00,-1.736263736263737201e+00,-1.618989852750445380e+00,9.571428571428569398e+00,1.051868131868132039e+01
3.469168424606323242e+00,7.854505226215025004e-01,-4.538461538461540101e+00,-1.780219780219781001e+00,-1.604417486839096796e+00,9.703296703296700798e+00,1.104615384615384599e+01
3.470672130584716797e+00,7.767071030746990346e-01,-4.428571428571430602e+00,-1.630769230769232081e+00,-1.586930647745475653e+00,1.003296703296703640e+01,1.046593406593406428e+01
3.472277402877807617e+00,7.708781567101539167e-01,-3.967032967032963597e+00,-1.771428571428572241e+00,-1.572358281834141280e+00,1.007692307692308020e+01,1.059780219780219923e+01
3.473934650421142578e+00,7.650492103456230097e-01,-4.362637362637364902e+00,-1.841758241758242320e+00,-1.554871442740520138e+00,1.060439560439560580e+01,1.097582417582417591e+01
3.475570917129516602e+00,7.563057907988053330e-01,-4.736263736263737201e+00,-2.421978021978022255e+00,-1.537384603646913206e+00,1.073626373626373720e+01,1.054505494505494667e+01
3.477200984954833984e+00,7.475623712520018671e-01,-5.131868131868131400e+00,-2.703296703296702574e+00,-1.519897764553292063e+00,1.104395604395604380e+01,1.031648351648351536e+01
3.478800535202026367e+00,7.388189517051984012e-01,-5.703296703296700798e+00,-2.492307692307692335e+00,-1.502410925459685132e+00,1.117582417582417520e+01,1.058901098901099047e+01
3.480426073074340820e+00,7.300755321583949353e-01,-5.901098901098897898e+00,-2.501098901098901095e+00,-1.482009613183791430e+00,1.148351648351648180e+01,1.057142857142857295e+01
3.482100486755371094e+00,7.213321126115772586e-01,-5.241758241758240899e+00,-1.920879120879121160e+00,-1.464522774090184498e+00,1.148351648351648180e+01,1.039560439560439420e+01
3.483684062957763672e+00,7.125886930647737927e-01,-4.934065934065934300e+00,-2.087912087912087600e+00,-1.444121461814290797e+00,1.207692307692308020e+01,9.850549450549451080e+00
3.485323429107666016e+00,7.038452735179703268e-01,-4.604395604395605801e+00,-2.580219780219779935e+00,-1.423720149538411306e+00,1.231868131868132110e+01,9.815384615384616041e+00
3.486902952194213867e+00,6.980163271534252090e-01,-5.307692307692306599e+00,-2.993406593406593430e+00,-1.406233310444804374e+00,1.218681318681318970e+01,9.446153846153844569e+00
3.488457441329956055e+00,6.863584344243491842e-01,-6.010989010989014503e+00,-3.591208791208790885e+00,-1.385831998168910673e+00,1.225274725274725540e+01,8.575824175824177331e+00
3.490087509155273438e+00,6.776150148775457183e-01,-6.846153846153846700e+00,-3.696703296703296004e+00,-1.365430685893031182e+00,1.218681318681318970e+01,8.153846153846153300e+00
3.491699695587158203e+00,6.659571221484696935e-01,-6.846153846153846700e+00,-2.756043956043956911e+00,-1.345029373617151691e+00,1.258241758241758390e+01,8.338461538461537259e+00
